,time,cs_1mm,cs_5mm,cs_7mm,cs_9mm
1484,237440000.0,5.370735914864e-08,1.250460485529e-10,1.027055042353e-10,1.172656976913e-10
1485,237600000.0,5.372260510549e-08,1.251644968113e-10,1.027071750156e-10,1.172710777185e-10
1486,237760000.0,5.373783681977e-08,1.252834108159e-10,1.027088484731e-10,1.172764534163e-10
1487,237920000.0,5.375305431329e-08,1.254027917545e-10,1.027105246162e-10,1.172818247903e-10
1488,238080000.0,5.376825760782e-08,1.255226408154e-10,1.027122034534e-10,1.172871918462e-10
1489,238240000.0,5.378344672508e-08,1.25642959188e-10,1.027138849932e-10,1.172925545896e-10
1490,238400000.0,5.379862168674e-08,1.257637480624e-10,1.027155692441e-10,1.172979130262e-10
1491,238560000.0,5.381378251444e-08,1.258850086294e-10,1.027172562149e-10,1.173032671614e-10
1492,238720000.0,5.382892922975e-08,1.260067420808e-10,1.02718945914e-10,1.173086170009e-10
1493,238880000.0,5.384406185421e-08,1.261289496089e-10,1.027206383503e-10,1.173139625503e-10
1494,239040000.0,5.385918040931e-08,1.262516324069e-10,1.027223335325e-10,1.173193038152e-10
1495,239200000.0,5.387428491651e-08,1.263747916688e-10,1.027240314694e-10,1.173246408011e-10
1496,239360000.0,5.388937539721e-08,1.264984285893e-10,1.0272573217e-10,1.173299735136e-10
1497,239520000.0,5.390445187276e-08,1.26622544364e-10,1.027274356431e-10,1.173353019583e-10
1498,239680000.0,5.391951436449e-08,1.26747140189e-10,1.027291418977e-10,1.173406261405e-10
1499,239840000.0,5.393456289364e-08,1.268722172613e-10,1.027308509429e-10,1.17345946066e-10
1500,240000000.0,5.394959748146e-08,1.269977767787e-10,1.027325627877e-10,1.173512617402e-10
1501,240160000.0,5.396461814913e-08,1.271238199397e-10,1.027342774413e-10,1.173565731686e-10
1502,240320000.0,5.397962491776e-08,1.272503479433e-10,1.027359949129e-10,1.173618803567e-10
1503,240480000.0,5.399461780847e-08,1.273773619896e-10,1.027377152117e-10,1.1736718331e-10
1504,240640000.0,5.400959684231e-08,1.275048632791e-10,1.027394383471e-10,1.17372482034e-10
1505,240800000.0,5.402456204026e-08,1.276328530132e-10,1.027411643283e-10,1.173777765342e-10
1506,240960000.0,5.40395134233e-08,1.27761332394e-10,1.027428931649e-10,1.173830668159e-10
1507,241120000.0,5.405445101234e-08,1.278903026242e-10,1.027446248662e-10,1.173883528848e-10
1508,241280000.0,5.406937482825e-08,1.280197649073e-10,1.027463594418e-10,1.173936347461e-10
1509,241440000.0,5.408428489187e-08,1.281497204475e-10,1.027480969014e-10,1.173989124054e-10
1510,241600000.0,5.409918122398e-08,1.282801704497e-10,1.027498372544e-10,1.17404185868e-10
1511,241760000.0,5.411406384533e-08,1.284111161192e-10,1.027515805107e-10,1.174094551395e-10
1512,241920000.0,5.412893277661e-08,1.285425586625e-10,1.027533266799e-10,1.174147202251e-10
1513,242080000.0,5.414378803848e-08,1.286744992863e-10,1.027550757719e-10,1.174199811302e-10
1514,242240000.0,5.415862965155e-08,1.288069391983e-10,1.027568277965e-10,1.174252378604e-10
1515,242400000.0,5.417345763641e-08,1.289398796066e-10,1.027585827636e-10,1.174304904209e-10
1516,242560000.0,5.418827201358e-08,1.290733217202e-10,1.027603406832e-10,1.17435738817e-10
1517,242720000.0,5.420307280354e-08,1.292072667486e-10,1.027621015654e-10,1.174409830543e-10
1518,242880000.0,5.421786002674e-08,1.29341715902e-10,1.027638654202e-10,1.17446223138e-10
1519,243040000.0,5.423263370359e-08,1.294766703913e-10,1.027656322578e-10,1.174514590734e-10
1520,243200000.0,5.424739385444e-08,1.296121314279e-10,1.027674020884e-10,1.17456690866e-10
1521,243360000.0,5.42621404996e-08,1.297481002238e-10,1.027691749221e-10,1.174619185209e-10
1522,243520000.0,5.427687365936e-08,1.29884577992e-10,1.027709507694e-10,1.174671420436e-10
1523,243680000.0,5.429159335395e-08,1.300215659457e-10,1.027727296407e-10,1.174723614392e-10
1524,243840000.0,5.430629960356e-08,1.30159065299e-10,1.027745115463e-10,1.174775767133e-10
1525,244000000.0,5.432099242835e-08,1.302970772664e-10,1.027762964967e-10,1.174827878709e-10
1526,244160000.0,5.433567184842e-08,1.304356030631e-10,1.027780845026e-10,1.174879949174e-10
1527,244320000.0,5.435033788385e-08,1.30574643905e-10,1.027798755744e-10,1.174931978581e-10
1528,244480000.0,5.436499055464e-08,1.307142010085e-10,1.02781669723e-10,1.174983966982e-10
1529,244640000.0,5.43796298808e-08,1.308542755905e-10,1.027834669589e-10,1.175035914429e-10
1530,244800000.0,5.439425588227e-08,1.309948688688e-10,1.02785267293e-10,1.175087820976e-10
1531,244960000.0,5.440886857896e-08,1.311359820615e-10,1.027870707362e-10,1.175139686674e-10
1532,245120000.0,5.442346799071e-08,1.312776163872e-10,1.027888772993e-10,1.175191511575e-10
1533,245280000.0,5.443805413736e-08,1.314197730655e-10,1.027906869933e-10,1.175243295733e-10
1534,245440000.0,5.445262703868e-08,1.315624533161e-10,1.027924998293e-10,1.175295039198e-10
1535,245600000.0,5.446718671442e-08,1.317056583596e-10,1.027943158182e-10,1.175346742023e-10
1536,245760000.0,5.448173318428e-08,1.318493894169e-10,1.027961349714e-10,1.17539840426e-10
1537,245920000.0,5.449626646792e-08,1.319936477097e-10,1.027979572999e-10,1.17545002596e-10
1538,246080000.0,5.451078658495e-08,1.321384344601e-10,1.027997828151e-10,1.175501607176e-10
1539,246240000.0,5.452529355495e-08,1.322837508907e-10,1.028016115282e-10,1.175553147958e-10
1540,246400000.0,5.453978739746e-08,1.324295982248e-10,1.028034434507e-10,1.175604648358e-10
1541,246560000.0,5.455426813199e-08,1.325759776862e-10,1.028052785941e-10,1.175656108429e-10
1542,246720000.0,5.456873577799e-08,1.32722890499e-10,1.028071169698e-10,1.17570752822e-10
1543,246880000.0,5.458319035488e-08,1.328703378881e-10,1.028089585894e-10,1.175758907784e-10
1544,247040000.0,5.459763188205e-08,1.330183210789e-10,1.028108034645e-10,1.175810247172e-10
1545,247200000.0,5.461206037883e-08,1.33166841297e-10,1.02812651607e-10,1.175861546434e-10
1546,247360000.0,5.462647586453e-08,1.33315899769e-10,1.028145030284e-10,1.175912805622e-10
1547,247520000.0,5.464087835841e-08,1.334654977215e-10,1.028163577407e-10,1.175964024786e-10
1548,247680000.0,5.465526787968e-08,1.33615636382e-10,1.028182157557e-10,1.176015203979e-10
1549,247840000.0,5.466964444753e-08,1.337663169783e-10,1.028200770854e-10,1.176066343249e-10
1550,248000000.0,5.468400808111e-08,1.339175407387e-10,1.028219417419e-10,1.176117442649e-10
1551,248160000.0,5.469835879953e-08,1.34069308892e-10,1.028238097371e-10,1.176168502228e-10
1552,248320000.0,5.471269662185e-08,1.342216226675e-10,1.028256810832e-10,1.176219522037e-10
1553,248480000.0,5.472702156709e-08,1.343744832949e-10,1.028275557925e-10,1.176270502126e-10
1554,248640000.0,5.474133365425e-08,1.345278920045e-10,1.028294338772e-10,1.176321442547e-10
1555,248800000.0,5.475563290228e-08,1.346818500269e-10,1.028313153497e-10,1.176372343348e-10
1556,248960000.0,5.476991933008e-08,1.348363585933e-10,1.028332002223e-10,1.176423204581e-10
1557,249120000.0,5.478419295655e-08,1.349914189353e-10,1.028350885075e-10,1.176474026295e-10
1558,249280000.0,5.47984538005e-08,1.35147032285e-10,1.028369802178e-10,1.17652480854e-10
1559,249440000.0,5.481270188073e-08,1.353031998748e-10,1.028388753659e-10,1.176575551367e-10
1560,249600000.0,5.482693721602e-08,1.354599229376e-10,1.028407739644e-10,1.176626254824e-10
1561,249760000.0,5.484115982507e-08,1.356172027067e-10,1.02842676026e-10,1.176676918963e-10
1562,249920000.0,5.485536972657e-08,1.357750404161e-10,1.028445815635e-10,1.176727543832e-10
1563,250080000.0,5.486956693918e-08,1.359334372998e-10,1.028464905898e-10,1.176778129481e-10
1564,250240000.0,5.488375148149e-08,1.360923945925e-10,1.028484031178e-10,1.176828675959e-10
1565,250400000.0,5.489792337207e-08,1.362519135292e-10,1.028503191605e-10,1.176879183317e-10
1566,250560000.0,5.491208262948e-08,1.364119953454e-10,1.028522387309e-10,1.176929651603e-10
1567,250720000.0,5.492622927218e-08,1.365726412769e-10,1.028541618422e-10,1.176980080866e-10
1568,250880000.0,5.494036331866e-08,1.3673385256e-10,1.028560885075e-10,1.177030471157e-10
1569,251040000.0,5.495448478733e-08,1.368956304313e-10,1.028580187402e-10,1.177080822523e-10
1570,251200000.0,5.496859369656e-08,1.370579761277e-10,1.028599525535e-10,1.177131135014e-10
1571,251360000.0,5.498269006472e-08,1.372208908868e-10,1.028618899608e-10,1.177181408678e-10
1572,251520000.0,5.499677391012e-08,1.373843759463e-10,1.028638309756e-10,1.177231643566e-10
1573,251680000.0,5.501084525102e-08,1.375484325443e-10,1.028657756114e-10,1.177281839724e-10
1574,251840000.0,5.502490410565e-08,1.377130619194e-10,1.028677238818e-10,1.177331997203e-10
1575,252000000.0,5.503895049224e-08,1.378782653104e-10,1.028696758005e-10,1.17738211605e-10
1576,252160000.0,5.505298442893e-08,1.380440439566e-10,1.028716313813e-10,1.177432196315e-10
1577,252320000.0,5.506700593385e-08,1.382103990976e-10,1.028735906378e-10,1.177482238045e-10
1578,252480000.0,5.50810150251e-08,1.383773319733e-10,1.02875553584e-10,1.177532241289e-10
1579,252640000.0,5.509501172074e-08,1.38544843824e-10,1.028775202338e-10,1.177582206096e-10
1580,252800000.0,5.510899603878e-08,1.387129358903e-10,1.028794906013e-10,1.177632132513e-10
1581,252960000.0,5.51229679972e-08,1.388816094131e-10,1.028814647004e-10,1.177682020589e-10
1582,253120000.0,5.513692761395e-08,1.390508656338e-10,1.028834425455e-10,1.177731870372e-10
1583,253280000.0,5.515087490695e-08,1.39220705794e-10,1.028854241505e-10,1.177781681909e-10
1584,253440000.0,5.516480989405e-08,1.393911311355e-10,1.0288740953e-10,1.177831455248e-10
1585,253600000.0,5.517873259311e-08,1.395621429006e-10,1.028893986981e-10,1.177881190439e-10
1586,253760000.0,5.519264302193e-08,1.397337423317e-10,1.028913916694e-10,1.177930887527e-10
1587,253920000.0,5.520654119828e-08,1.399059306719e-10,1.028933884583e-10,1.177980546561e-10
1588,254080000.0,5.522042713989e-08,1.400787091641e-10,1.028953890795e-10,1.178030167588e-10
1589,254240000.0,5.523430086446e-08,1.402520790518e-10,1.028973935475e-10,1.178079750656e-10
1590,254400000.0,5.524816238966e-08,1.404260415788e-10,1.02899401877e-10,1.178129295812e-10
1591,254560000.0,5.52620117331e-08,1.40600597989e-10,1.029014140829e-10,1.178178803104e-10
1592,254720000.0,5.527584891237e-08,1.407757495267e-10,1.0290343018e-10,1.178228272578e-10
1593,254880000.0,5.528967394505e-08,1.409514974365e-10,1.029054501832e-10,1.178277704283e-10
1594,255040000.0,5.530348684865e-08,1.411278429631e-10,1.029074741076e-10,1.178327098265e-10
1595,255200000.0,5.531728764065e-08,1.413047873516e-10,1.029095019682e-10,1.178376454571e-10
1596,255360000.0,5.533107633851e-08,1.414823318474e-10,1.029115337801e-10,1.178425773248e-10
1597,255520000.0,5.534485295965e-08,1.416604776961e-10,1.029135695585e-10,1.178475054343e-10
1598,255680000.0,5.535861752145e-08,1.418392261435e-10,1.029156093188e-10,1.178524297903e-10
1599,255840000.0,5.537237004126e-08,1.420185784356e-10,1.029176530764e-10,1.178573503975e-10
1600,256000000.0,5.538611053639e-08,1.421985358188e-10,1.029197008465e-10,1.178622672604e-10
1601,256160000.0,5.539983902413e-08,1.423790995397e-10,1.029217526449e-10,1.178671803839e-10
1602,256320000.0,5.541355552172e-08,1.42560270845e-10,1.02923808487e-10,1.178720897724e-10
1603,256480000.0,5.542726004638e-08,1.427420509817e-10,1.029258683884e-10,1.178769954308e-10
1604,256640000.0,5.544095261527e-08,1.429244411969e-10,1.02927932365e-10,1.178818973635e-10
1605,256800000.0,5.545463324554e-08,1.431074427383e-10,1.029300004326e-10,1.178867955753e-10
1606,256960000.0,5.546830195431e-08,1.432910568533e-10,1.029320726069e-10,1.178916900707e-10
1607,257120000.0,5.548195875865e-08,1.434752847899e-10,1.02934148904e-10,1.178965808544e-10
1608,257280000.0,5.54956036756e-08,1.43660127796e-10,1.029362293399e-10,1.179014679309e-10
1609,257440000.0,5.550923672218e-08,1.438455871199e-10,1.029383139308e-10,1.179063513049e-10
1610,257600000.0,5.552285791535e-08,1.4403166401e-10,1.029404026927e-10,1.17911230981e-10
1611,257760000.0,5.553646727207e-08,1.44218359715e-10,1.029424956419e-10,1.179161069637e-10
1612,257920000.0,5.555006480923e-08,1.444056754836e-10,1.029445927948e-10,1.179209792576e-10
1613,258080000.0,5.556365054371e-08,1.445936125648e-10,1.029466941678e-10,1.179258478673e-10
1614,258240000.0,5.557722449237e-08,1.447821722076e-10,1.029487997774e-10,1.179307127973e-10
1615,258400000.0,5.5590786672e-08,1.449713556615e-10,1.029509096401e-10,1.179355740522e-10
1616,258560000.0,5.560433709938e-08,1.451611641757e-10,1.029530237725e-10,1.179404316366e-10
1617,258720000.0,5.561787579126e-08,1.453515990001e-10,1.029551421914e-10,1.179452855549e-10
1618,258880000.0,5.563140276433e-08,1.455426613842e-10,1.029572649135e-10,1.179501358118e-10
1619,259040000.0,5.564491803529e-08,1.45734352578e-10,1.029593919558e-10,1.179549824116e-10
1620,259200000.0,5.565842162078e-08,1.459266738315e-10,1.029615233351e-10,1.17959825359e-10
1621,259360000.0,5.567191353741e-08,1.461196263949e-10,1.029636590686e-10,1.179646646585e-10
1622,259520000.0,5.568539380175e-08,1.463132115185e-10,1.029657991732e-10,1.179695003145e-10
1623,259680000.0,5.569886243036e-08,1.465074304528e-10,1.029679436662e-10,1.179743323316e-10
1624,259840000.0,5.571231943975e-08,1.467022844482e-10,1.029700925648e-10,1.179791607142e-10
1625,260000000.0,5.57257648464e-08,1.468977747554e-10,1.029722458863e-10,1.179839854669e-10
1626,260160000.0,5.573919866676e-08,1.470939026253e-10,1.029744036483e-10,1.17988806594e-10
1627,260320000.0,5.575262091726e-08,1.472906693086e-10,1.029765658681e-10,1.179936241001e-10
1628,260480000.0,5.576603161427e-08,1.474880760564e-10,1.029787325633e-10,1.179984379896e-10
1629,260640000.0,5.577943077415e-08,1.476861241198e-10,1.029809037516e-10,1.18003248267e-10
1630,260800000.0,5.579281841322e-08,1.478848147499e-10,1.029830794507e-10,1.180080549367e-10
1631,260960000.0,5.580619454777e-08,1.480841491979e-10,1.029852596784e-10,1.180128580031e-10
1632,261120000.0,5.581955919407e-08,1.482841287153e-10,1.029874444526e-10,1.180176574708e-10
1633,261280000.0,5.583291236833e-08,1.484847545533e-10,1.029896337913e-10,1.18022453344e-10
1634,261440000.0,5.584625408675e-08,1.486860279636e-10,1.029918277125e-10,1.180272456272e-10
1635,261600000.0,5.585958436551e-08,1.488879501975e-10,1.029940262344e-10,1.180320343249e-10
1636,261760000.0,5.587290322072e-08,1.490905225069e-10,1.029962293751e-10,1.180368194414e-10
1637,261920000.0,5.588621066848e-08,1.492937461433e-10,1.029984371529e-10,1.180416009812e-10
1638,262080000.0,5.589950672488e-08,1.494976223584e-10,1.030006495862e-10,1.180463789485e-10
1639,262240000.0,5.591279140594e-08,1.497021524041e-10,1.030028666936e-10,1.180511533479e-10
1640,262400000.0,5.592606472767e-08,1.499073375321e-10,1.030050884934e-10,1.180559241836e-10
1641,262560000.0,5.593932670605e-08,1.501131789942e-10,1.030073150043e-10,1.1806069146e-10
1642,262720000.0,5.595257735703e-08,1.503196780425e-10,1.03009546245e-10,1.180654551816e-10
1643,262880000.0,5.596581669652e-08,1.505268359288e-10,1.030117822343e-10,1.180702153526e-10
1644,263040000.0,5.597904474039e-08,1.50734653905e-10,1.030140229911e-10,1.180749719773e-10
1645,263200000.0,5.599226150452e-08,1.509431332231e-10,1.030162685342e-10,1.180797250603e-10
1646,263360000.0,5.600546700472e-08,1.51152275135e-10,1.030185188828e-10,1.180844746057e-10
1647,263520000.0,5.601866125677e-08,1.513620808928e-10,1.030207740558e-10,1.180892206179e-10
1648,263680000.0,5.603184427644e-08,1.515725517484e-10,1.030230340726e-10,1.180939631012e-10
1649,263840000.0,5.604501607946e-08,1.517836889538e-10,1.030252989524e-10,1.180987020599e-10
1650,264000000.0,5.605817668152e-08,1.519954937611e-10,1.030275687145e-10,1.181034374984e-10
1651,264160000.0,5.607132609831e-08,1.522079674221e-10,1.030298433784e-10,1.181081694209e-10
1652,264320000.0,5.608446434546e-08,1.524211111889e-10,1.030321229636e-10,1.181128978317e-10
1653,264480000.0,5.609759143857e-08,1.526349263134e-10,1.030344074897e-10,1.181176227352e-10
1654,264640000.0,5.611070739322e-08,1.528494140475e-10,1.030366969764e-10,1.181223441355e-10
1655,264800000.0,5.612381222498e-08,1.530645756431e-10,1.030389914434e-10,1.18127062037e-10
1656,264960000.0,5.613690594936e-08,1.53280412352e-10,1.030412909108e-10,1.181317764439e-10
1657,265120000.0,5.614998858184e-08,1.534969254261e-10,1.030435953983e-10,1.181364873605e-10
1658,265280000.0,5.616306013787e-08,1.537141161172e-10,1.030459049261e-10,1.181411947911e-10
1659,265440000.0,5.617612063291e-08,1.53931985677e-10,1.030482195142e-10,1.181458987398e-10
1660,265600000.0,5.618917008234e-08,1.541505353571e-10,1.030505391828e-10,1.18150599211e-10
1661,265760000.0,5.620220850153e-08,1.543697664093e-10,1.030528639523e-10,1.181552962088e-10
1662,265920000.0,5.621523590582e-08,1.545896800849e-10,1.03055193843e-10,1.181599897375e-10
1663,266080000.0,5.622825231054e-08,1.548102776357e-10,1.030575288753e-10,1.181646798013e-10
1664,266240000.0,5.624125773095e-08,1.550315603129e-10,1.030598690698e-10,1.181693664044e-10
1665,266400000.0,5.625425218232e-08,1.55253529368e-10,1.030622144472e-10,1.18174049551e-10
1666,266560000.0,5.626723567986e-08,1.554761860522e-10,1.030645650281e-10,1.181787292454e-10
1667,266720000.0,5.628020823877e-08,1.556995316167e-10,1.030669208334e-10,1.181834054916e-10
1668,266880000.0,5.629316987421e-08,1.559235673127e-10,1.03069281884e-10,1.18188078294e-10
1669,267040000.0,5.630612060132e-08,1.56148294391e-10,1.030716482008e-10,1.181927476566e-10
1670,267200000.0,5.631906043522e-08,1.563737141027e-10,1.030740198049e-10,1.181974135837e-10
1671,267360000.0,5.633198939098e-08,1.565998276985e-10,1.030763967174e-10,1.182020760794e-10
1672,267520000.0,5.634490748364e-08,1.568266364291e-10,1.030787789596e-10,1.182067351479e-10
1673,267680000.0,5.635781472824e-08,1.570541415452e-10,1.030811665529e-10,1.182113907933e-10
1674,267840000.0,5.637071113976e-08,1.572823442972e-10,1.030835595186e-10,1.182160430197e-10
1675,268000000.0,5.638359673316e-08,1.575112459355e-10,1.030859578783e-10,1.182206918314e-10
1676,268160000.0,5.639647152338e-08,1.577408477102e-10,1.030883616535e-10,1.182253372325e-10
1677,268320000.0,5.640933552533e-08,1.579711508715e-10,1.030907708659e-10,1.18229979227e-10
1678,268480000.0,5.642218875388e-08,1.582021566694e-10,1.030931855374e-10,1.182346178192e-10
1679,268640000.0,5.64350312239e-08,1.584338663535e-10,1.030956056897e-10,1.18239253013e-10
1680,268800000.0,5.644786295019e-08,1.586662811738e-10,1.030980313448e-10,1.182438848127e-10
1681,268960000.0,5.646068394756e-08,1.588994023796e-10,1.031004625248e-10,1.182485132223e-10
1682,269120000.0,5.647349423076e-08,1.591332312203e-10,1.031028992517e-10,1.18253138246e-10
1683,269280000.0,5.648629381455e-08,1.593677689453e-10,1.031053415479e-10,1.182577598877e-10
1684,269440000.0,5.649908271362e-08,1.596030168034e-10,1.031077894356e-10,1.182623781517e-10
1685,269600000.0,5.651186094265e-08,1.598389760437e-10,1.031102429372e-10,1.18266993042e-10
1686,269760000.0,5.65246285163e-08,1.600756479147e-10,1.031127020752e-10,1.182716045626e-10
1687,269920000.0,5.653738544921e-08,1.603130336652e-10,1.031151668722e-10,1.182762127176e-10
1688,270080000.0,5.655013175596e-08,1.605511345434e-10,1.031176373509e-10,1.182808175111e-10
1689,270240000.0,5.656286745113e-08,1.607899517975e-10,1.03120113534e-10,1.182854189472e-10
1690,270400000.0,5.657559254925e-08,1.610294866756e-10,1.031225954444e-10,1.182900170298e-10
1691,270560000.0,5.658830706485e-08,1.612697404253e-10,1.03125083105e-10,1.182946117631e-10
1692,270720000.0,5.660101101242e-08,1.615107142943e-10,1.031275765389e-10,1.18299203151e-10
1693,270880000.0,5.661370440641e-08,1.617524095301e-10,1.031300757693e-10,1.183037911975e-10
1694,271040000.0,5.662638726125e-08,1.619948273797e-10,1.031325808192e-10,1.183083759068e-10
1695,271200000.0,5.663905959136e-08,1.622379690902e-10,1.031350917121e-10,1.183129572829e-10
1696,271360000.0,5.665172141111e-08,1.624818359083e-10,1.031376084713e-10,1.183175353296e-10
1697,271520000.0,5.666437273486e-08,1.627264290805e-10,1.031401311204e-10,1.183221100511e-10
1698,271680000.0,5.667701357693e-08,1.629717498533e-10,1.03142659683e-10,1.183266814514e-10
1699,271840000.0,5.66896439516e-08,1.632177994726e-10,1.031451941827e-10,1.183312495343e-10
1700,272000000.0,5.670226387318e-08,1.634645791842e-10,1.031477346433e-10,1.18335814304e-10
1701,272160000.0,5.671487335589e-08,1.63712090234e-10,1.031502810887e-10,1.183403757644e-10
1702,272320000.0,5.672747241394e-08,1.63960333867e-10,1.031528335428e-10,1.183449339194e-10
1703,272480000.0,5.674006106153e-08,1.642093113286e-10,1.031553920298e-10,1.183494887731e-10
1704,272640000.0,5.675263931284e-08,1.644590238636e-10,1.031579565737e-10,1.183540403294e-10
1705,272800000.0,5.676520718198e-08,1.647094727166e-10,1.031605271989e-10,1.183585885923e-10
1706,272960000.0,5.677776468308e-08,1.649606591319e-10,1.031631039296e-10,1.183631335657e-10
1707,273120000.0,5.679031183021e-08,1.652125843537e-10,1.031656867904e-10,1.183676752535e-10
1708,273280000.0,5.680284863743e-08,1.654652496257e-10,1.031682758057e-10,1.183722136597e-10
1709,273440000.0,5.681537511878e-08,1.657186561915e-10,1.031708710001e-10,1.183767487882e-10
1710,273600000.0,5.682789128827e-08,1.659728052944e-10,1.031734723985e-10,1.18381280643e-10
1711,273760000.0,5.684039715986e-08,1.662276981773e-10,1.031760800255e-10,1.18385809228e-10
1712,273920000.0,5.685289274752e-08,1.664833360829e-10,1.031786939062e-10,1.18390334547e-10
1713,274080000.0,5.686537806517e-08,1.667397202538e-10,1.031813140656e-10,1.183948566041e-10
1714,274240000.0,5.687785312671e-08,1.669968519319e-10,1.031839405286e-10,1.183993754031e-10
1715,274400000.0,5.689031794601e-08,1.67254732359e-10,1.031865733207e-10,1.184038909478e-10
1716,274560000.0,5.690277253692e-08,1.675133627768e-10,1.03189212467e-10,1.184084032423e-10
1717,274720000.0,5.691521691328e-08,1.677727444263e-10,1.031918579929e-10,1.184129122903e-10
1718,274880000.0,5.692765108886e-08,1.680328785485e-10,1.03194509924e-10,1.184174180958e-10
1719,275040000.0,5.694007507745e-08,1.682937663839e-10,1.031971682859e-10,1.184219206626e-10
1720,275200000.0,5.695248889278e-08,1.685554091729e-10,1.031998331041e-10,1.184264199947e-10
1721,275360000.0,5.696489254859e-08,1.688178081552e-10,1.032025044046e-10,1.184309160958e-10
1722,275520000.0,5.697728605856e-08,1.690809645705e-10,1.032051822132e-10,1.184354089698e-10
1723,275680000.0,5.698966943636e-08,1.693448796581e-10,1.032078665558e-10,1.184398986206e-10
1724,275840000.0,5.700204269564e-08,1.696095546568e-10,1.032105574586e-10,1.18444385052e-10
1725,276000000.0,5.701440585002e-08,1.698749908053e-10,1.032132549478e-10,1.184488682679e-10
1726,276160000.0,5.702675891308e-08,1.701411893417e-10,1.032159590495e-10,1.184533482721e-10
1727,276320000.0,5.70391018984e-08,1.70408151504e-10,1.032186697902e-10,1.184578250684e-10
1728,276480000.0,5.705143481952e-08,1.706758785296e-10,1.032213871964e-10,1.184622986606e-10
1729,276640000.0,5.706375768995e-08,1.709443716557e-10,1.032241112946e-10,1.184667690527e-10
1730,276800000.0,5.707607052319e-08,1.712136321192e-10,1.032268421115e-10,1.184712362483e-10
1731,276960000.0,5.70883733327e-08,1.714836611564e-10,1.032295796739e-10,1.184757002513e-10
1732,277120000.0,5.710066613193e-08,1.717544600034e-10,1.032323240086e-10,1.184801610655e-10
1733,277280000.0,5.711294893429e-08,1.720260298959e-10,1.032350751426e-10,1.184846186947e-10
1734,277440000.0,5.712522175318e-08,1.722983720691e-10,1.03237833103e-10,1.184890731427e-10
1735,277600000.0,5.713748460196e-08,1.72571487758e-10,1.03240597917e-10,1.184935244132e-10
1736,277760000.0,5.714973749397e-08,1.728453781971e-10,1.032433696117e-10,1.184979725101e-10
1737,277920000.0,5.716198044255e-08,1.731200446205e-10,1.032461482147e-10,1.185024174371e-10
1738,278080000.0,5.717421346097e-08,1.73395488262e-10,1.032489337533e-10,1.18506859198e-10
1739,278240000.0,5.71864365625e-08,1.736717103549e-10,1.032517262552e-10,1.185112977965e-10
1740,278400000.0,5.71986497604e-08,1.73948712132e-10,1.03254525748e-10,1.185157332365e-10
1741,278560000.0,5.721085306787e-08,1.74226494826e-10,1.032573322594e-10,1.185201655216e-10
1742,278720000.0,5.722304649813e-08,1.745050596689e-10,1.032601458175e-10,1.185245946556e-10
1743,278880000.0,5.723523006433e-08,1.747844078923e-10,1.0326296645e-10,1.185290206423e-10
1744,279040000.0,5.724740377962e-08,1.750645407276e-10,1.032657941852e-10,1.185334434853e-10
1745,279200000.0,5.725956765713e-08,1.753454594054e-10,1.032686290512e-10,1.185378631885e-10
1746,279360000.0,5.727172170997e-08,1.756271651564e-10,1.032714710763e-10,1.185422797555e-10
1747,279520000.0,5.728386595119e-08,1.759096592104e-10,1.032743202888e-10,1.185466931901e-10
1748,279680000.0,5.729600039386e-08,1.761929427968e-10,1.032771767173e-10,1.185511034959e-10
1749,279840000.0,5.7308125051e-08,1.764770171449e-10,1.032800403904e-10,1.185555106767e-10
1750,280000000.0,5.73202399356e-08,1.767618834832e-10,1.032829113367e-10,1.185599147363e-10
1751,280160000.0,5.733234506066e-08,1.770475430399e-10,1.032857895851e-10,1.185643156781e-10
1752,280320000.0,5.734444043912e-08,1.773339970427e-10,1.032886751644e-10,1.185687135061e-10
1753,280480000.0,5.735652608392e-08,1.776212467188e-10,1.032915681036e-10,1.185731082239e-10
1754,280640000.0,5.736860200796e-08,1.779092932952e-10,1.03294468432e-10,1.185774998351e-10
1755,280800000.0,5.738066822412e-08,1.78198137998e-10,1.032973761786e-10,1.185818883434e-10
1756,280960000.0,5.739272474528e-08,1.784877820532e-10,1.033002913728e-10,1.185862737526e-10
1757,281120000.0,5.740477158425e-08,1.787782266862e-10,1.03303214044e-10,1.185906560662e-10
1758,281280000.0,5.741680875387e-08,1.790694731217e-10,1.033061442218e-10,1.185950352879e-10
1759,281440000.0,5.742883626692e-08,1.793615225843e-10,1.033090819357e-10,1.185994114215e-10
1760,281600000.0,5.744085413615e-08,1.796543762979e-10,1.033120272156e-10,1.186037844705e-10
1761,281760000.0,5.745286237433e-08,1.799480354859e-10,1.033149800912e-10,1.186081544385e-10
1762,281920000.0,5.746486099416e-08,1.802425013712e-10,1.033179405925e-10,1.186125213294e-10
1763,282080000.0,5.747685000834e-08,1.805377751763e-10,1.033209087495e-10,1.186168851465e-10
1764,282240000.0,5.748882942955e-08,1.808338581231e-10,1.033238845925e-10,1.186212458937e-10
1765,282400000.0,5.750079927043e-08,1.811307514331e-10,1.033268681516e-10,1.186256035745e-10
1766,282560000.0,5.751275954362e-08,1.814284563271e-10,1.033298594573e-10,1.186299581926e-10
1767,282720000.0,5.752471026172e-08,1.817269740255e-10,1.033328585399e-10,1.186343097515e-10
1768,282880000.0,5.753665143731e-08,1.820263057482e-10,1.033358654302e-10,1.186386582549e-10
